X,Y,Z,R,G,B
256.4916611928172,149.13253894809367,399.8790893058864,255,0,0
256.5483833365516,149.0990007358091,399.9027316029146,255,0,0
256.5846664362818,149.43004626264204,399.6435781964382,255,0,0
256.6201618470525,149.7611313513095,399.38442807114814,255,0,0
255.18348021461844,148.5877361194679,400.2895724066811,255,0,0
255.2457748031325,148.33850563423604,400.480438584162,255,0,0
255.2947518791672,148.58682898997156,400.28547304021896,255,0,0
255.34313660068315,148.83518877280932,400.0905057951139,255,0,0
255.3971472727953,148.87826265177694,400.0547227447517,255,0,0
255.45104971870427,148.92133931599935,400.0189428914699,255,0,0
255.50435905884075,148.9792911892947,399.9716356297639,255,0,0
255.55752438039184,149.0372562843693,399.92432413739175,255,0,0
255.61201963372432,149.0531421191015,399.9096345098778,255,0,0
255.66647071878177,149.06903282262184,399.89494232009565,255,0,0
255.72064314994591,149.09120018650026,399.8753880447047,255,0,0
255.77475716304843,149.1133738224269,399.8558319283263,255,0,0
255.8290651110066,149.12917452523834,399.8412163003552,255,0,0
255.8833294418488,149.144971430311,399.8266056846627,255,0,0
255.9381378160993,149.1468149678273,399.8228078252917,255,0,0
255.9929342845312,149.1486591033157,399.81901001551546,255,0,0
256.0476419687185,149.15227125371416,399.8138429140117,255,0,0
256.10233508598725,149.15587814732186,399.80868070377545,255,0,0
256.1581399709527,149.13538450796895,399.8221870108199,255,0,0
256.2139862881669,149.11488878767312,399.8356931452748,255,0,0
256.26829956480015,149.12646440534806,399.8243583369086,255,0,0
256.3225788698078,149.13804840523346,399.8130195013883,255,0,0
256.37707887122144,149.14467749375896,399.8055186831064,255,0,0
256.4315567696323,149.15131368082933,399.7980131263087,255,0,0
256.4870308569714,149.1390299644057,399.8051573789496,255,0,0
256.54252768211194,149.1267424555437,399.8123042831292,255,0,0
256.5856149118844,149.33578578629255,399.6480981588456,255,0,0
256.6282037966613,149.54484953322395,399.4839002648929,255,0,0
255.1766413521235,148.73046830777594,400.10935472078177,255,0,0
255.24257556658856,148.3361371783459,400.4121701526996,255,0,0
255.2909575248326,148.60485556916393,400.2017940379841,255,0,0
