X,Y,Z,R,G,B
29.2733,-4.7330,29.7658,0.0000,0.0000,255.0000
29.2774,-4.7245,29.7124,0.0000,0.0000,255.0000
29.2792,-4.7157,29.6568,0.0000,0.0000,255.0000
29.2766,-4.7062,29.5969,0.0000,0.0000,255.0000
29.3177,-4.6411,29.1877,0.0000,0.0000,255.0000
29.4438,-4.6522,29.2576,0.0000,0.0000,255.0000
29.4484,-4.6441,29.2068,0.0000,0.0000,255.0000
29.0769,-4.5769,28.7838,0.0000,0.0000,255.0000
-9.6692,-8.1551,50.6784,0.0000,0.0000,255.0000
-9.5923,-8.1721,50.7840,0.0000,0.0000,255.0000
-9.4344,-8.1196,50.4577,0.0000,0.0000,255.0000
-9.3049,-8.0908,50.2789,0.0000,0.0000,255.0000
-9.1946,-8.0782,50.2004,0.0000,0.0000,255.0000
-9.0941,-8.0741,50.1749,0.0000,0.0000,255.0000
-8.9812,-8.0587,50.0796,0.0000,0.0000,255.0000
-8.8723,-8.0466,50.0045,0.0000,0.0000,255.0000
-8.7642,-8.0351,49.9329,0.0000,0.0000,255.0000
-8.6541,-8.0214,49.8478,0.0000,0.0000,255.0000
-8.5450,-8.0084,49.7667,0.0000,0.0000,255.0000
-8.4361,-7.9952,49.6850,0.0000,0.0000,255.0000
-8.3280,-7.9825,49.6059,0.0000,0.0000,255.0000
-8.2211,-7.9707,49.5326,0.0000,0.0000,255.0000
-8.1166,-7.9610,49.4724,0.0000,0.0000,255.0000
-8.0137,-7.9526,49.4201,0.0000,0.0000,255.0000
-7.9115,-7.9448,49.3713,0.0000,0.0000,255.0000
-7.8093,-7.9367,49.3215,0.0000,0.0000,255.0000
-7.7074,-7.9287,49.2715,0.0000,0.0000,255.0000
-7.6048,-7.9199,49.2169,0.0000,0.0000,255.0000
-7.5023,-7.9108,49.1605,0.0000,0.0000,255.0000
-7.4001,-7.9019,49.1052,0.0000,0.0000,255.0000
-7.2981,-7.8931,49.0503,0.0000,0.0000,255.0000
-7.1960,-7.8838,48.9925,0.0000,0.0000,255.0000
-7.0943,-7.8748,48.9365,0.0000,0.0000,255.0000
-6.9938,-7.8668,48.8867,0.0000,0.0000,255.0000
-6.8927,-7.8579,48.8317,0.0000,0.0000,255.0000
-6.7923,-7.8497,48.7804,0.0000,0.0000,255.0000
-6.6924,-7.8417,48.7312,0.0000,0.0000,255.0000
-6.5928,-7.8339,48.6826,0.0000,0.0000,255.0000
-6.4936,-7.8264,48.6359,0.0000,0.0000,255.0000
-6.3941,-7.8183,48.5856,0.0000,0.0000,255.0000
-6.2947,-7.8101,48.5343,0.0000,0.0000,255.0000
-6.1957,-7.8021,48.4847,0.0000,0.0000,255.0000
-6.0972,-7.7945,48.4377,0.0000,0.0000,255.0000
-5.9983,-7.7862,48.3861,0.0000,0.0000,255.0000
-5.8993,-7.7775,48.3322,0.0000,0.0000,255.0000
-5.8005,-7.7688,48.2779,0.0000,0.0000,255.0000
-5.7015,-7.7595,48.2201,0.0000,0.0000,255.0000
-5.6021,-7.7493,48.1565,0.0000,0.0000,255.0000
-5.5030,-7.7392,48.0942,0.0000,0.0000,255.0000
-5.4051,-7.7305,48.0401,0.0000,0.0000,255.0000
-5.3063,-7.7203,47.9768,0.0000,0.0000,255.0000
-5.2086,-7.7112,47.9201,0.0000,0.0000,255.0000
-5.1112,-7.7024,47.8653,0.0000,0.0000,255.0000
-5.0138,-7.6931,47.8075,0.0000,0.0000,255.0000
-4.9172,-7.6848,47.7561,0.0000,0.0000,255.0000
-4.8204,-7.6759,47.7004,0.0000,0.0000,255.0000
-4.7239,-7.6670,47.6455,0.0000,0.0000,255.0000
-4.6281,-7.6592,47.5968,0.0000,0.0000,255.0000
-4.5322,-7.6507,47.5437,0.0000,0.0000,255.0000
-4.4364,-7.6419,47.4895,0.0000,0.0000,255.0000
-4.3410,-7.6337,47.4382,0.0000,0.0000,255.0000
-4.2465,-7.6266,47.3941,0.0000,0.0000,255.0000
-4.1519,-7.6191,47.3475,0.0000,0.0000,255.0000
-4.0570,-7.6107,47.2955,0.0000,0.0000,255.0000
-3.9624,-7.6025,47.2444,0.0000,0.0000,255.0000
-3.8687,-7.5955,47.2010,0.0000,0.0000,255.0000
-3.7745,-7.5874,47.1508,0.0000,0.0000,255.0000
-3.6808,-7.5798,47.1034,0.0000,0.0000,255.0000
-3.5873,-7.5723,47.0569,0.0000,0.0000,255.0000
-3.4939,-7.5647,47.0093,0.0000,0.0000,255.0000
-3.4009,-7.5573,46.9637,0.0000,0.0000,255.0000
-3.3077,-7.5493,46.9138,0.0000,0.0000,255.0000
-3.2146,-7.5410,46.8625,0.0000,0.0000,255.0000
-3.1218,-7.5331,46.8129,0.0000,0.0000,255.0000
-3.0289,-7.5243,46.7585,0.0000,0.0000,255.0000
-2.9365,-7.5162,46.7079,0.0000,0.0000,255.0000
-2.8443,-7.5083,46.6591,0.0000,0.0000,255.0000
-2.7523,-7.5005,46.6104,0.0000,0.0000,255.0000
-2.6608,-7.4932,46.5654,0.0000,0.0000,255.0000
-2.5691,-7.4851,46.5149,0.0000,0.0000,255.0000
-2.4773,-7.4763,46.4601,0.0000,0.0000,255.0000
-2.3857,-7.4670,46.4023,0.0000,0.0000,255.0000
-2.2941,-7.4573,46.3420,0.0000,0.0000,255.0000
-2.2027,-7.4475,46.2815,0.0000,0.0000,255.0000
-2.1115,-7.4375,46.2192,0.0000,0.0000,255.0000
-2.0204,-7.4269,46.1531,0.0000,0.0000,255.0000
-1.9296,-7.4167,46.0897,0.0000,0.0000,255.0000
-1.8391,-7.4068,46.0285,0.0000,0.0000,255.0000
-1.7490,-7.3972,45.9685,0.0000,0.0000,255.0000
-1.6590,-7.3876,45.9088,0.0000,0.0000,255.0000
-1.5694,-7.3781,45.8501,0.0000,0.0000,255.0000
-1.4799,-7.3687,45.7917,0.0000,0.0000,255.0000
-1.3908,-7.3595,45.7343,0.0000,0.0000,255.0000
-1.3019,-7.3506,45.6788,0.0000,0.0000,255.0000
-1.2131,-7.3409,45.6190,0.0000,0.0000,255.0000
-1.1244,-7.3311,45.5578,0.0000,0.0000,255.0000
-1.0360,-7.3211,45.4960,0.0000,0.0000,255.0000
-0.9479,-7.3112,45.4343,0.0000,0.0000,255.0000
-0.8600,-7.3013,45.3730,0.0000,0.0000,255.0000
-0.7723,-7.2917,45.3131,0.0000,0.0000,255.0000
-0.6849,-7.2821,45.2532,0.0000,0.0000,255.0000
-0.5977,-7.2722,45.1917,0.0000,0.0000,255.0000
-0.5108,-7.2636,45.1386,0.0000,0.0000,255.0000
-0.4241,-7.2553,45.0870,0.0000,0.0000,255.0000
-0.3377,-7.2472,45.0367,0.0000,0.0000,255.0000
-0.2514,-7.2394,44.9878,0.0000,0.0000,255.0000
-0.1653,-7.2324,44.9442,0.0000,0.0000,255.0000
-0.0794,-7.2252,44.8997,0.0000,0.0000,255.0000
0.0063,-7.2176,44.8526,0.0000,0.0000,255.0000
0.0918,-7.2094,44.8013,0.0000,0.0000,255.0000
0.1772,-7.2023,44.7575,0.0000,0.0000,255.0000
0.2624,-7.1948,44.7110,0.0000,0.0000,255.0000
0.3473,-7.1865,44.6595,0.0000,0.0000,255.0000
2.9616,-5.9325,36.8667,0.0000,0.0000,255.0000
3.0253,-5.9195,36.7859,0.0000,0.0000,255.0000
3.0908,-5.9104,36.7289,0.0000,0.0000,255.0000
3.1581,-5.9052,36.6968,0.0000,0.0000,255.0000
3.2270,-5.9030,36.6829,0.0000,0.0000,255.0000
3.2938,-5.8972,36.6471,0.0000,0.0000,255.0000
3.3596,-5.8898,36.6011,0.0000,0.0000,255.0000
3.4253,-5.8827,36.5568,0.0000,0.0000,255.0000
3.4908,-5.8755,36.5125,0.0000,0.0000,255.0000
3.5567,-5.8692,36.4733,0.0000,0.0000,255.0000
3.6228,-5.8634,36.4371,0.0000,0.0000,255.0000
3.6888,-5.8577,36.4020,0.0000,0.0000,255.0000
3.7554,-5.8533,36.3742,0.0000,0.0000,255.0000
3.8217,-5.8484,36.3440,0.0000,0.0000,255.0000
3.8877,-5.8433,36.3123,0.0000,0.0000,255.0000
3.9535,-5.8381,36.2797,0.0000,0.0000,255.0000
4.0181,-5.8313,36.2377,0.0000,0.0000,255.0000
4.0824,-5.8243,36.1943,0.0000,0.0000,255.0000
4.1465,-5.8174,36.1509,0.0000,0.0000,255.0000
4.2106,-5.8106,36.1088,0.0000,0.0000,255.0000
4.2738,-5.8028,36.0604,0.0000,0.0000,255.0000
4.3366,-5.7947,36.0102,0.0000,0.0000,255.0000
4.3995,-5.7869,35.9620,0.0000,0.0000,255.0000
4.4629,-5.7801,35.9197,0.0000,0.0000,255.0000
4.5269,-5.7742,35.8830,0.0000,0.0000,255.0000
4.5910,-5.7687,35.8485,0.0000,0.0000,255.0000
4.6546,-5.7627,35.8113,0.0000,0.0000,255.0000
4.7170,-5.7555,35.7665,0.0000,0.0000,255.0000
4.7788,-5.7477,35.7180,0.0000,0.0000,255.0000
4.8412,-5.7407,35.6747,0.0000,0.0000,255.0000
4.9038,-5.7343,35.6349,0.0000,0.0000,255.0000
4.9665,-5.7282,35.5968,0.0000,0.0000,255.0000
5.0306,-5.7238,35.5694,0.0000,0.0000,255.0000
5.0937,-5.7183,35.5355,0.0000,0.0000,255.0000
5.1563,-5.7125,35.4996,0.0000,0.0000,255.0000
5.2192,-5.7071,35.4661,0.0000,0.0000,255.0000
5.2829,-5.7028,35.4392,0.0000,0.0000,255.0000
5.3457,-5.6976,35.4068,0.0000,0.0000,255.0000
5.4081,-5.6922,35.3732,0.0000,0.0000,255.0000
5.4709,-5.6872,35.3423,0.0000,0.0000,255.0000
5.5328,-5.6816,35.3072,0.0000,0.0000,255.0000
5.5950,-5.6762,35.2738,0.0000,0.0000,255.0000
5.6573,-5.6712,35.2427,0.0000,0.0000,255.0000
5.7200,-5.6666,35.2144,0.0000,0.0000,255.0000
5.7815,-5.6611,35.1797,0.0000,0.0000,255.0000
5.8436,-5.6561,35.1491,0.0000,0.0000,255.0000
6.4587,-5.6075,34.8468,0.0000,0.0000,255.0000
6.5201,-5.6031,34.8193,0.0000,0.0000,255.0000
6.8214,-5.5776,34.6613,0.0000,0.0000,255.0000
6.8791,-5.5707,34.6184,0.0000,0.0000,255.0000
6.9350,-5.5626,34.5678,0.0000,0.0000,255.0000
6.9910,-5.5546,34.5183,0.0000,0.0000,255.0000
7.0457,-5.5458,34.4634,0.0000,0.0000,255.0000
7.7086,-5.4561,33.9062,0.0000,0.0000,255.0000
7.7620,-5.4481,33.8565,0.0000,0.0000,255.0000
7.8159,-5.4407,33.8103,0.0000,0.0000,255.0000
7.8704,-5.4337,33.7670,0.0000,0.0000,255.0000
7.9248,-5.4269,33.7243,0.0000,0.0000,255.0000
7.9794,-5.4202,33.6828,0.0000,0.0000,255.0000
8.0342,-5.4138,33.6431,0.0000,0.0000,255.0000
8.0895,-5.4078,33.6058,0.0000,0.0000,255.0000
8.1450,-5.4021,33.5701,0.0000,0.0000,255.0000
8.2008,-5.3966,33.5360,0.0000,0.0000,255.0000
8.2568,-5.3913,33.5036,0.0000,0.0000,255.0000
8.3124,-5.3860,33.4701,0.0000,0.0000,255.0000
8.3688,-5.3811,33.4401,0.0000,0.0000,255.0000
8.4249,-5.3762,33.4093,0.0000,0.0000,255.0000
8.4796,-5.3704,33.3734,0.0000,0.0000,255.0000
8.5340,-5.3645,33.3370,0.0000,0.0000,255.0000
8.5880,-5.3585,33.2994,0.0000,0.0000,255.0000
8.6420,-5.3526,33.2627,0.0000,0.0000,255.0000
8.6966,-5.3471,33.2286,0.0000,0.0000,255.0000
8.7501,-5.3410,33.1909,0.0000,0.0000,255.0000
8.8030,-5.3347,33.1517,0.0000,0.0000,255.0000
8.8555,-5.3282,33.1112,0.0000,0.0000,255.0000
8.9075,-5.3215,33.0696,0.0000,0.0000,255.0000
8.9595,-5.3149,33.0285,0.0000,0.0000,255.0000
9.0123,-5.3088,32.9907,0.0000,0.0000,255.0000
9.0662,-5.3035,32.9577,0.0000,0.0000,255.0000
9.1217,-5.2992,32.9310,0.0000,0.0000,255.0000
9.1757,-5.2941,32.8993,0.0000,0.0000,255.0000
9.2303,-5.2894,32.8701,0.0000,0.0000,255.0000
9.2858,-5.2852,32.8442,0.0000,0.0000,255.0000
9.3423,-5.2817,32.8224,0.0000,0.0000,255.0000
9.3990,-5.2784,32.8014,0.0000,0.0000,255.0000
9.4555,-5.2750,32.7805,0.0000,0.0000,255.0000
9.5120,-5.2716,32.7594,0.0000,0.0000,255.0000
9.5683,-5.2681,32.7378,0.0000,0.0000,255.0000
9.6269,-5.2660,32.7248,0.0000,0.0000,255.0000
9.6868,-5.2646,32.7160,0.0000,0.0000,255.0000
9.7479,-5.2639,32.7114,0.0000,0.0000,255.0000
9.8103,-5.2638,32.7111,0.0000,0.0000,255.0000
9.8771,-5.2661,32.7256,0.0000,0.0000,255.0000
9.9433,-5.2681,32.7379,0.0000,0.0000,255.0000
10.0070,-5.2688,32.7418,0.0000,0.0000,255.0000
10.0662,-5.2670,32.7309,0.0000,0.0000,255.0000
10.1264,-5.2658,32.7236,0.0000,0.0000,255.0000
10.1834,-5.2630,32.7061,0.0000,0.0000,255.0000
10.2383,-5.2591,32.6820,0.0000,0.0000,255.0000
10.2923,-5.2548,32.6552,0.0000,0.0000,255.0000
10.3435,-5.2492,32.6201,0.0000,0.0000,255.0000
10.3990,-5.2458,32.5989,0.0000,0.0000,255.0000
10.4576,-5.2439,32.5875,0.0000,0.0000,255.0000
10.5180,-5.2430,32.5819,0.0000,0.0000,255.0000
10.5672,-5.2366,32.5417,0.0000,0.0000,255.0000
10.6173,-5.2306,32.5049,0.0000,0.0000,255.0000
10.6694,-5.2257,32.4745,0.0000,0.0000,255.0000
10.7245,-5.2224,32.4535,0.0000,0.0000,255.0000
10.7837,-5.2210,32.4453,0.0000,0.0000,255.0000
10.8569,-5.2265,32.4790,0.0000,0.0000,255.0000
10.9459,-5.2394,32.5591,0.0000,0.0000,255.0000
11.0523,-5.2604,32.6900,0.0000,0.0000,255.0000
11.2327,-5.3163,33.0370,0.0000,0.0000,255.0000
13.0184,-5.9284,36.8409,0.0000,0.0000,255.0000
13.1661,-5.9634,37.0587,0.0000,0.0000,255.0000
13.3033,-5.9934,37.2447,0.0000,0.0000,255.0000
13.4328,-6.0195,37.4072,0.0000,0.0000,255.0000
13.5574,-6.0432,37.5545,0.0000,0.0000,255.0000
13.6840,-6.0676,37.7058,0.0000,0.0000,255.0000
13.8090,-6.0909,37.8511,0.0000,0.0000,255.0000
13.9312,-6.1128,37.9872,0.0000,0.0000,255.0000
14.0494,-6.1328,38.1110,0.0000,0.0000,255.0000
14.1746,-6.1555,38.2525,0.0000,0.0000,255.0000
14.2980,-6.1773,38.3878,0.0000,0.0000,255.0000
14.4230,-6.1995,38.5259,0.0000,0.0000,255.0000
14.5530,-6.2237,38.6760,0.0000,0.0000,255.0000
17.0582,-5.7033,35.4424,0.0000,0.0000,255.0000
17.2896,-5.7579,35.7812,0.0000,0.0000,255.0000
17.2916,-5.7358,35.6444,0.0000,0.0000,255.0000
17.3413,-5.7298,35.6068,0.0000,0.0000,255.0000
17.4123,-5.7308,35.6130,0.0000,0.0000,255.0000
17.4776,-5.7299,35.6075,0.0000,0.0000,255.0000
17.5355,-5.7266,35.5870,0.0000,0.0000,255.0000
17.6058,-5.7274,35.5918,0.0000,0.0000,255.0000
17.6790,-5.7291,35.6023,0.0000,0.0000,255.0000
17.7454,-5.7286,35.5992,0.0000,0.0000,255.0000
17.8126,-5.7283,35.5975,0.0000,0.0000,255.0000
17.8743,-5.7263,35.5850,0.0000,0.0000,255.0000
17.9336,-5.7236,35.5681,0.0000,0.0000,255.0000
17.9940,-5.7211,35.5531,0.0000,0.0000,255.0000
18.0486,-5.7169,35.5270,0.0000,0.0000,255.0000
18.1042,-5.7131,35.5029,0.0000,0.0000,255.0000
18.1593,-5.7091,35.4782,0.0000,0.0000,255.0000
18.2126,-5.7046,35.4501,0.0000,0.0000,255.0000
18.2692,-5.7011,35.4285,0.0000,0.0000,255.0000
18.3239,-5.6971,35.4036,0.0000,0.0000,255.0000
18.3787,-5.6931,35.3789,0.0000,0.0000,255.0000
18.4355,-5.6898,35.3583,0.0000,0.0000,255.0000
18.4904,-5.6859,35.3342,0.0000,0.0000,255.0000
18.5449,-5.6820,35.3096,0.0000,0.0000,255.0000
18.6005,-5.6784,35.2872,0.0000,0.0000,255.0000
18.6586,-5.6755,35.2697,0.0000,0.0000,255.0000
18.7102,-5.6707,35.2399,0.0000,0.0000,255.0000
18.7656,-5.6672,35.2176,0.0000,0.0000,255.0000
18.8208,-5.6636,35.1952,0.0000,0.0000,255.0000
18.8719,-5.6587,35.1651,0.0000,0.0000,255.0000
18.9275,-5.6553,35.1436,0.0000,0.0000,255.0000
18.9793,-5.6507,35.1153,0.0000,0.0000,255.0000
19.0305,-5.6460,35.0862,0.0000,0.0000,255.0000
19.0845,-5.6422,35.0622,0.0000,0.0000,255.0000
19.1348,-5.6373,35.0318,0.0000,0.0000,255.0000
19.1841,-5.6321,34.9997,0.0000,0.0000,255.0000
19.2348,-5.6274,34.9704,0.0000,0.0000,255.0000
19.2894,-5.6238,34.9483,0.0000,0.0000,255.0000
19.3411,-5.6195,34.9212,0.0000,0.0000,255.0000
19.3937,-5.6154,34.8959,0.0000,0.0000,255.0000
19.4461,-5.6113,34.8704,0.0000,0.0000,255.0000
19.4971,-5.6068,34.8425,0.0000,0.0000,255.0000
19.5482,-5.6024,34.8151,0.0000,0.0000,255.0000
19.6007,-5.5984,34.7903,0.0000,0.0000,255.0000
19.6530,-5.5944,34.7653,0.0000,0.0000,255.0000
19.7034,-5.5898,34.7371,0.0000,0.0000,255.0000
19.7562,-5.5860,34.7133,0.0000,0.0000,255.0000
19.8072,-5.5817,34.6867,0.0000,0.0000,255.0000
19.8572,-5.5772,34.6583,0.0000,0.0000,255.0000
19.9067,-5.5725,34.6293,0.0000,0.0000,255.0000
19.9581,-5.5684,34.6037,0.0000,0.0000,255.0000
20.0090,-5.5642,34.5776,0.0000,0.0000,255.0000
20.0593,-5.5598,34.5505,0.0000,0.0000,255.0000
20.1087,-5.5552,34.5220,0.0000,0.0000,255.0000
20.1593,-5.5510,34.4958,0.0000,0.0000,255.0000
20.2086,-5.5465,34.4676,0.0000,0.0000,255.0000
20.2567,-5.5416,34.4375,0.0000,0.0000,255.0000
20.3038,-5.5365,34.4058,0.0000,0.0000,255.0000
20.3549,-5.5326,34.3811,0.0000,0.0000,255.0000
20.4047,-5.5283,34.3544,0.0000,0.0000,255.0000
20.4544,-5.5240,34.3279,0.0000,0.0000,255.0000
20.5054,-5.5201,34.3035,0.0000,0.0000,255.0000
20.5511,-5.5148,34.2705,0.0000,0.0000,255.0000
20.6009,-5.5106,34.2445,0.0000,0.0000,255.0000
20.6513,-5.5066,34.2197,0.0000,0.0000,255.0000
20.6989,-5.5019,34.1903,0.0000,0.0000,255.0000
20.7514,-5.4985,34.1693,0.0000,0.0000,255.0000
20.8022,-5.4947,34.1456,0.0000,0.0000,255.0000
20.8507,-5.4903,34.1182,0.0000,0.0000,255.0000
20.8959,-5.4850,34.0858,0.0000,0.0000,255.0000
20.9466,-5.4813,34.0623,0.0000,0.0000,255.0000
20.9965,-5.4773,34.0378,0.0000,0.0000,255.0000
21.0464,-5.4734,34.0134,0.0000,0.0000,255.0000
21.0970,-5.4697,33.9903,0.0000,0.0000,255.0000
21.1454,-5.4654,33.9638,0.0000,0.0000,255.0000
21.1933,-5.4610,33.9366,0.0000,0.0000,255.0000
21.2403,-5.4565,33.9083,0.0000,0.0000,255.0000
21.2862,-5.4516,33.8782,0.0000,0.0000,255.0000
21.3357,-5.4478,33.8542,0.0000,0.0000,255.0000
21.3844,-5.4437,33.8290,0.0000,0.0000,255.0000
21.4324,-5.4395,33.8029,0.0000,0.0000,255.0000
21.4798,-5.4352,33.7759,0.0000,0.0000,255.0000
21.5264,-5.4307,33.7479,0.0000,0.0000,255.0000
21.5735,-5.4263,33.7207,0.0000,0.0000,255.0000
21.6210,-5.4220,33.6944,0.0000,0.0000,255.0000
21.6688,-5.4179,33.6687,0.0000,0.0000,255.0000
21.7186,-5.4143,33.6463,0.0000,0.0000,255.0000
21.7658,-5.4101,33.6199,0.0000,0.0000,255.0000
21.8121,-5.4056,33.5924,0.0000,0.0000,255.0000
21.8594,-5.4015,33.5665,0.0000,0.0000,255.0000
21.9036,-5.3966,33.5361,0.0000,0.0000,255.0000
21.9505,-5.3924,33.5100,0.0000,0.0000,255.0000
21.9983,-5.3884,33.4852,0.0000,0.0000,255.0000
22.0449,-5.3842,33.4590,0.0000,0.0000,255.0000
22.0936,-5.3805,33.4360,0.0000,0.0000,255.0000
22.1411,-5.3765,33.4113,0.0000,0.0000,255.0000
22.1884,-5.3725,33.3866,0.0000,0.0000,255.0000
22.2367,-5.3688,33.3634,0.0000,0.0000,255.0000
22.2870,-5.3655,33.3433,0.0000,0.0000,255.0000
22.3351,-5.3618,33.3201,0.0000,0.0000,255.0000
22.3833,-5.3581,33.2972,0.0000,0.0000,255.0000
22.4338,-5.3550,33.2778,0.0000,0.0000,255.0000
22.4809,-5.3511,33.2535,0.0000,0.0000,255.0000
22.5309,-5.3479,33.2336,0.0000,0.0000,255.0000
22.5808,-5.3447,33.2136,0.0000,0.0000,255.0000
22.6274,-5.3407,33.1889,0.0000,0.0000,255.0000
22.6784,-5.3378,33.1709,0.0000,0.0000,255.0000
22.7254,-5.3340,33.1471,0.0000,0.0000,255.0000
22.7728,-5.3302,33.1239,0.0000,0.0000,255.0000
22.8250,-5.3277,33.1079,0.0000,0.0000,255.0000
22.8735,-5.3242,33.0866,0.0000,0.0000,255.0000
22.9221,-5.3209,33.0656,0.0000,0.0000,255.0000
22.9721,-5.3178,33.0467,0.0000,0.0000,255.0000
23.0245,-5.3154,33.0314,0.0000,0.0000,255.0000
23.0746,-5.3124,33.0129,0.0000,0.0000,255.0000
23.1245,-5.3094,32.9941,0.0000,0.0000,255.0000
23.1759,-5.3067,32.9776,0.0000,0.0000,255.0000
23.2307,-5.3048,32.9660,0.0000,0.0000,255.0000
23.2766,-5.3010,32.9419,0.0000,0.0000,255.0000
23.3280,-5.2983,32.9257,0.0000,0.0000,255.0000
23.3803,-5.2959,32.9107,0.0000,0.0000,255.0000
23.4287,-5.2927,32.8905,0.0000,0.0000,255.0000
23.4730,-5.2885,32.8646,0.0000,0.0000,255.0000
23.5207,-5.2851,32.8435,0.0000,0.0000,255.0000
23.5694,-5.2820,32.8241,0.0000,0.0000,255.0000
23.6171,-5.2786,32.8032,0.0000,0.0000,255.0000
23.6704,-5.2766,32.7903,0.0000,0.0000,255.0000
23.7228,-5.2743,32.7762,0.0000,0.0000,255.0000
23.7736,-5.2717,32.7600,0.0000,0.0000,255.0000
23.8221,-5.2686,32.7407,0.0000,0.0000,255.0000
23.8801,-5.2676,32.7345,0.0000,0.0000,255.0000
23.9332,-5.2655,32.7217,0.0000,0.0000,255.0000
23.9862,-5.2634,32.7088,0.0000,0.0000,255.0000
24.0440,-5.2624,32.7024,0.0000,0.0000,255.0000
24.0920,-5.2593,32.6828,0.0000,0.0000,255.0000
24.1407,-5.2563,32.6642,0.0000,0.0000,255.0000
24.1896,-5.2534,32.6461,0.0000,0.0000,255.0000
24.2385,-5.2504,32.6280,0.0000,0.0000,255.0000
24.2843,-5.2469,32.6059,0.0000,0.0000,255.0000
24.3326,-5.2439,32.5872,0.0000,0.0000,255.0000
24.3806,-5.2408,32.5681,0.0000,0.0000,255.0000
24.4254,-5.2371,32.5450,0.0000,0.0000,255.0000
24.4698,-5.2333,32.5214,0.0000,0.0000,255.0000
24.5151,-5.2297,32.4991,0.0000,0.0000,255.0000
24.5612,-5.2263,32.4780,0.0000,0.0000,255.0000
24.6080,-5.2231,32.4581,0.0000,0.0000,255.0000
24.6506,-5.2190,32.4326,0.0000,0.0000,255.0000
24.6944,-5.2152,32.4088,0.0000,0.0000,255.0000
24.7395,-5.2116,32.3868,0.0000,0.0000,255.0000
24.7859,-5.2084,32.3666,0.0000,0.0000,255.0000
24.8261,-5.2039,32.3385,0.0000,0.0000,255.0000
24.8700,-5.2001,32.3153,0.0000,0.0000,255.0000
24.9148,-5.1966,32.2933,0.0000,0.0000,255.0000
24.9575,-5.1927,32.2689,0.0000,0.0000,255.0000
25.0052,-5.1898,32.2509,0.0000,0.0000,255.0000
25.0502,-5.1863,32.2296,0.0000,0.0000,255.0000
25.0951,-5.1829,32.2083,0.0000,0.0000,255.0000
25.1424,-5.1800,32.1900,0.0000,0.0000,255.0000
25.1885,-5.1768,32.1705,0.0000,0.0000,255.0000
25.2322,-5.1732,32.1478,0.0000,0.0000,255.0000
25.2767,-5.1697,32.1264,0.0000,0.0000,255.0000
25.3253,-5.1671,32.1103,0.0000,0.0000,255.0000
25.3692,-5.1636,32.0882,0.0000,0.0000,255.0000
25.4124,-5.1599,32.0654,0.0000,0.0000,255.0000
25.4558,-5.1563,32.0429,0.0000,0.0000,255.0000
25.5003,-5.1529,32.0220,0.0000,0.0000,255.0000
25.5404,-5.1487,31.9957,0.0000,0.0000,255.0000
25.5848,-5.1453,31.9748,0.0000,0.0000,255.0000
25.6290,-5.1420,31.9538,0.0000,0.0000,255.0000
25.6684,-5.1376,31.9269,0.0000,0.0000,255.0000
25.7128,-5.1343,31.9064,0.0000,0.0000,255.0000
25.7579,-5.1312,31.8868,0.0000,0.0000,255.0000
25.8026,-5.1280,31.8668,0.0000,0.0000,255.0000
25.8457,-5.1244,31.8449,0.0000,0.0000,255.0000
25.8873,-5.1206,31.8214,0.0000,0.0000,255.0000
25.9311,-5.1173,31.8006,0.0000,0.0000,255.0000
25.9751,-5.1140,31.7801,0.0000,0.0000,255.0000
26.0172,-5.1104,31.7574,0.0000,0.0000,255.0000
26.0609,-5.1070,31.7368,0.0000,0.0000,255.0000
26.1023,-5.1033,31.7135,0.0000,0.0000,255.0000
26.1438,-5.0996,31.6904,0.0000,0.0000,255.0000
26.1880,-5.0964,31.6707,0.0000,0.0000,255.0000
26.2294,-5.0927,31.6477,0.0000,0.0000,255.0000
26.2708,-5.0890,31.6247,0.0000,0.0000,255.0000
26.3130,-5.0855,31.6029,0.0000,0.0000,255.0000
26.3573,-5.0824,31.5837,0.0000,0.0000,255.0000
26.3974,-5.0785,31.5595,0.0000,0.0000,255.0000
26.4365,-5.0744,31.5343,0.0000,0.0000,255.0000
26.4760,-5.0705,31.5096,0.0000,0.0000,255.0000
26.5172,-5.0669,31.4871,0.0000,0.0000,255.0000
26.5592,-5.0634,31.4657,0.0000,0.0000,255.0000
26.5984,-5.0594,31.4410,0.0000,0.0000,255.0000
26.6368,-5.0553,31.4155,0.0000,0.0000,255.0000
26.6762,-5.0514,31.3913,0.0000,0.0000,255.0000
26.7132,-5.0471,31.3644,0.0000,0.0000,255.0000
26.7536,-5.0434,31.3415,0.0000,0.0000,255.0000
26.7948,-5.0399,31.3197,0.0000,0.0000,255.0000
26.8340,-5.0361,31.2957,0.0000,0.0000,255.0000
26.8754,-5.0326,31.2744,0.0000,0.0000,255.0000
26.9146,-5.0288,31.2505,0.0000,0.0000,255.0000
26.9542,-5.0250,31.2272,0.0000,0.0000,255.0000
26.9967,-5.0219,31.2075,0.0000,0.0000,255.0000
27.0356,-5.0180,31.1836,0.0000,0.0000,255.0000
27.0739,-5.0141,31.1591,0.0000,0.0000,255.0000
27.1121,-5.0102,31.1347,0.0000,0.0000,255.0000
27.1510,-5.0064,31.1112,0.0000,0.0000,255.0000
27.1924,-5.0030,31.0906,0.0000,0.0000,255.0000
27.2325,-4.9995,31.0686,0.0000,0.0000,255.0000
